0.009953 0.008820 0.010772 0.012451 0.009522 0.010734 0.009023 0.013043 0.011612 0.012778 0.008406 0.009601 0.011487 0.010882 0.010393 0.012301 0.009352 0.012427 0.012472 0.009289 0.009646 0.009882 0.010353 0.017178 0.056210 0.009331 0.010097 0.030260 0.037156 0.012392 0.012422 0.018430 0.022611 0.009545 0.017815 0.009895 0.007942 0.008048 0.009358 0.014894 0.006865 0.007212 0.012285 0.008692 0.006782 0.016094 0.123846 0.324061 0.508882 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 0.491301 
0.000554 0.000612 0.003158 0.003411 0.000813 0.002704 0.002691 0.001821 0.000691 0.000455 0.000690 0.000640 0.001013 0.002256 0.000766 0.002748 0.005486 0.004018 0.018207 0.000789 0.000996 0.000708 0.001118 0.006557 0.009211 0.004053 0.006275 0.014979 0.027944 0.005575 0.002732 0.004044 0.001993 0.000625 0.000702 0.000733 0.000282 0.000546 0.000329 0.002393 0.000150 0.001338 0.000382 0.000258 0.000113 0.005977 0.066968 0.236043 0.566358 0.557980 0.478607 0.373828 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 0.391159 
0.003974 0.001582 0.003713 0.003323 0.002173 0.004077 0.001039 0.001175 0.001529 0.001173 0.002524 0.001092 0.005562 0.005747 0.001907 0.002341 0.008977 0.002291 0.001369 0.002461 0.002902 0.003908 0.003009 0.001593 0.001840 0.001790 0.004315 0.000386 0.003858 0.001042 0.002019 0.000717 0.000677 0.001692 0.003120 0.002146 0.000558 0.001633 0.004419 0.003573 0.003243 0.000776 0.001017 0.000669 0.000717 0.003461 0.073184 0.214504 0.697236 0.767717 0.383565 0.404179 0.441053 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.368739 0.368722 0.369301 0.369584 0.370466 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 0.401128 
0.001630 0.002201 0.004521 0.002115 0.001552 0.001426 0.001589 0.002083 0.001849 0.001935 0.002029 0.001958 0.006723 0.008461 0.001261 0.003087 0.005030 0.001747 0.001339 0.009085 0.008620 0.005210 0.005249 0.002145 0.001666 0.002499 0.003291 0.002349 0.006101 0.002585 0.001707 0.001812 0.002576 0.004285 0.003114 0.002058 0.002269 0.002926 0.006028 0.004325 0.003998 0.002115 0.002878 0.002766 0.003292 0.000385 0.015887 0.155276 0.515479 0.470890 0.328793 0.358694 0.358694 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.288082 0.288082 0.288058 0.289622 0.289457 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.316748 0.345558 0.345558 0.345558 0.316748 0.316748 
0.001624 0.001690 0.001913 0.001609 0.000938 0.001118 0.000974 0.002056 0.002632 0.001242 0.000808 0.002247 0.001784 0.001755 0.000781 0.001697 0.001754 0.007593 0.004914 0.013318 0.004228 0.001491 0.000701 0.005080 0.002064 0.002172 0.001866 0.002116 0.004015 0.004991 0.002824 0.001520 0.001081 0.001893 0.001550 0.001640 0.002356 0.002936 0.002978 0.001553 0.002479 0.003301 0.001882 0.004215 0.004440 0.000106 0.008211 0.300269 0.503042 0.462512 0.514706 0.389564 0.364657 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.293914 0.293657 0.293200 0.295149 0.295303 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.322866 0.350545 0.350862 0.351947 0.352560 0.355650 0.322866 
0.006000 0.001615 0.005820 0.000003 0.003225 0.001271 0.000124 0.000975 0.004394 0.001236 0.000061 0.002513 0.007741 0.001910 0.000349 0.000004 0.000765 0.000395 0.010651 0.007745 0.000146 0.000702 0.000495 0.002979 0.000064 0.002344 0.002318 0.004474 0.000105 0.000014 0.002745 0.004594 0.002024 0.000732 0.002834 0.003307 0.001652 0.002949 0.002707 0.000584 0.000686 0.000165 0.000015 0.000737 0.000755 0.001640 0.009148 0.073882 0.559440 0.554623 0.554623 0.554623 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.332311 0.333338 0.333338 0.334378 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.363858 0.393203 0.393203 0.392763 0.398612 0.398612 0.363858 
0.004192 0.004160 0.006538 0.001686 0.005313 0.002097 0.002082 0.002196 0.001156 0.001264 0.001449 0.004365 0.005924 0.004710 0.001021 0.001952 0.002443 0.001464 0.002869 0.001552 0.001289 0.002772 0.006443 0.001365 0.001818 0.000933 0.003179 0.001838 0.001767 0.002041 0.002936 0.001687 0.001605 0.001841 0.001930 0.002310 0.001382 0.001937 0.001927 0.003307 0.002151 0.002766 0.004306 0.003360 0.002984 0.000564 0.001705 0.026970 0.288352 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.321397 0.349013 0.347118 0.343772 0.348782 0.354108 0.321397 
0.004615 0.002430 0.002471 0.002785 0.004531 0.002119 0.002157 0.002435 0.002990 0.002721 0.002556 0.002782 0.004123 0.006271 0.002703 0.002363 0.002040 0.002724 0.002448 0.002810 0.004800 0.002493 0.006214 0.002675 0.002812 0.003553 0.003955 0.002520 0.003618 0.006338 0.014166 0.002569 0.003360 0.001663 0.002612 0.002856 0.002293 0.003953 0.005792 0.004705 0.003251 0.002602 0.007057 0.005285 0.000972 0.002578 0.016444 0.074847 0.343057 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.421264 0.446812 0.446812 0.446812 0.421264 0.421264 
0.002544 0.006831 0.005317 0.002951 0.001067 0.002621 0.002449 0.003464 0.001928 0.000899 0.001655 0.001807 0.002855 0.006264 0.005814 0.001490 0.001414 0.003369 0.001344 0.001187 0.002588 0.003800 0.003696 0.002084 0.001307 0.002011 0.001999 0.002188 0.002583 0.002982 0.006994 0.005821 0.002477 0.001847 0.001662 0.001889 0.002529 0.001714 0.001899 0.003966 0.003145 0.002084 0.001856 0.002900 0.002311 0.001395 0.001250 0.038266 0.196923 0.287678 0.302122 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 0.318203 
0.001935 0.004092 0.002332 0.002096 0.004020 0.000556 0.000403 0.004097 0.001951 0.001433 0.000632 0.002282 0.000792 0.000256 0.000416 0.001543 0.001854 0.002322 0.000425 0.000051 0.001535 0.000892 0.001916 0.002232 0.000453 0.000269 0.000484 0.000452 0.001023 0.006378 0.001280 0.003457 0.000591 0.001276 0.000940 0.000443 0.000741 0.000868 0.000376 0.000203 0.000501 0.000494 0.000651 0.000869 0.001570 0.000337 0.003629 0.026544 0.162846 0.310867 0.320407 0.341224 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 0.341412 
