0.005388 0.003846 0.003582 0.003772 0.004815 0.004123 0.007412 0.011770 0.009953 0.004712 0.002709 0.004315 0.005183 0.003438 0.003781 0.007092 0.005873 0.004712 0.004248 0.004792 0.003350 0.004897 0.007523 0.002796 0.003432 0.007171 0.002559 0.003244 0.004556 0.006397 0.003503 0.002546 0.003803 0.004056 0.004171 0.003977 0.003205 0.003493 0.004035 0.003536 0.003706 0.003262 0.003423 0.003505 0.004630 0.007992 0.023191 0.070867 0.371192 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.396962 0.396274 0.392283 0.391621 0.390965 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 0.386346 
0.008447 0.009471 0.007729 0.011099 0.011210 0.008440 0.007883 0.015870 0.013918 0.007579 0.008650 0.010127 0.008148 0.008724 0.009977 0.009579 0.012597 0.008484 0.009208 0.016042 0.011179 0.014092 0.010775 0.008812 0.010174 0.009428 0.007052 0.007423 0.008949 0.009781 0.007879 0.007609 0.008318 0.009341 0.020294 0.007467 0.007585 0.007619 0.007990 0.008934 0.008635 0.008035 0.007138 0.008674 0.007679 0.009930 0.026205 0.058462 0.365543 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.436310 0.437033 0.432965 0.430018 0.429612 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 0.425178 
0.004769 0.000886 0.000632 0.000672 0.000133 0.000567 0.001427 0.002937 0.002408 0.000030 0.000208 0.002813 0.000068 0.001641 0.007385 0.000451 0.000214 0.000018 0.001240 0.000085 0.000429 0.000256 0.000984 0.000744 0.001369 0.002212 0.000586 0.000091 0.000618 0.001784 0.002028 0.001238 0.000052 0.001417 0.000343 0.000986 0.000126 0.000549 0.000291 0.001045 0.000260 0.000039 0.000433 0.000032 0.001013 0.000986 0.003896 0.016923 0.227883 0.322896 0.307930 0.315305 0.315305 0.322767 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.333240 0.331303 0.331261 0.326418 0.326772 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 0.322896 
0.001314 0.001377 0.000947 0.001942 0.000833 0.001442 0.001398 0.002808 0.000961 0.002699 0.000948 0.002756 0.000714 0.001078 0.004711 0.002785 0.001709 0.001820 0.001318 0.000877 0.001650 0.002575 0.001200 0.001519 0.002077 0.002587 0.001591 0.002168 0.000896 0.002115 0.001535 0.001250 0.000992 0.002480 0.002057 0.003801 0.004534 0.001476 0.0 0.002653 0.001275 0.001322 0.001621 0.000678 0.006262 0.001717 0.001234 0.003291 0.138836 0.269891 0.269961 0.269855 0.283754 0.284526 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.290829 0.290014 0.289588 0.287149 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 0.283841 
0.000055 0.003903 0.010088 0.000645 0.002189 0.002177 0.000096 0.002754 0.001467 0.000090 0.002150 0.004986 0.000865 0.000078 0.000866 0.000127 0.000116 0.000278 0.000614 0.000120 0.000546 0.000337 0.000462 0.000905 0.000516 0.000755 0.0 0.000109 0.000030 0.000250 0.000576 0.000097 0.000457 0.000208 0.001193 0.001601 0.000032 0.001550 0.000004 0.000305 0.000014 0.002033 0.000017 0.000831 0.000295 0.000054 0.004164 0.007329 0.110311 0.301493 0.301517 0.301788 0.317775 0.316113 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.322781 0.322781 0.322781 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 0.316270 
0.000711 0.004488 0.007417 0.000367 0.000416 0.001386 0.001104 0.000848 0.001533 0.001711 0.000496 0.004277 0.001607 0.001557 0.001080 0.000319 0.001321 0.001655 0.002186 0.000683 0.000689 0.000750 0.000747 0.000601 0.000471 0.003428 0.003957 0.000763 0.000809 0.002057 0.003002 0.003194 0.001722 0.000457 0.001246 0.000726 0.000317 0.001008 0.003028 0.001093 0.000646 0.001568 0.000774 0.002671 0.001180 0.001671 0.001242 0.004085 0.071111 0.282207 0.282184 0.282962 0.294740 0.296356 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 0.296500 
0.000063 0.000064 0.000549 0.000326 0.000093 0.000065 0.001103 0.001159 0.000175 0.001452 0.000156 0.000052 0.001479 0.000141 0.000184 0.003531 0.001067 0.001613 0.005610 0.000734 0.000367 0.000205 0.001953 0.000376 0.000789 0.002525 0.000679 0.000763 0.002437 0.000894 0.000535 0.002106 0.002600 0.000208 0.000598 0.002484 0.000253 0.000412 0.000201 0.000136 0.001844 0.000114 0.000042 0.000212 0.000908 0.001501 0.001649 0.005781 0.056082 0.297778 0.298174 0.302289 0.304573 0.310660 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 0.312487 
0.001166 0.002575 0.001316 0.002769 0.004159 0.001903 0.0 0.001994 0.004203 0.003924 0.001561 0.000875 0.001344 0.001324 0.001213 0.001473 0.002263 0.001638 0.002302 0.001230 0.001031 0.001125 0.003666 0.000620 0.002268 0.001942 0.008085 0.006282 0.000997 0.002091 0.001353 0.001116 0.001625 0.001177 0.001363 0.001833 0.000963 0.001029 0.001149 0.001072 0.002337 0.001165 0.003107 0.000957 0.001230 0.001560 0.004947 0.012618 0.051668 0.348648 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 0.353329 
0.004533 0.001903 0.002143 0.001376 0.003172 0.000347 0.000429 0.000379 0.000699 0.000216 0.001320 0.001538 0.000809 0.000923 0.000837 0.000868 0.001259 0.000733 0.000619 0.001567 0.000527 0.000670 0.000845 0.000171 0.001345 0.001137 0.000151 0.000517 0.000202 0.000137 0.000866 0.004220 0.023794 0.000379 0.000291 0.000926 0.000761 0.001115 0.002307 0.000343 0.000307 0.001893 0.000849 0.000229 0.000250 0.000157 0.000732 0.010847 0.038715 0.314912 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.334346 0.354738 0.354738 0.354738 0.334346 0.334346 0.334346 0.334346 
0.003134 0.001180 0.000051 0.004548 0.003471 0.000180 0.000454 0.001006 0.000619 0.000092 0.000201 0.000021 0.000228 0.000397 0.000014 0.000006 0.000226 0.000045 0.000240 0.000177 0.000273 0.000132 0.001484 0.000227 0.000179 0.001116 0.002791 0.000234 0.000038 0.002927 0.000210 0.002228 0.001071 0.002170 0.005378 0.001981 0.000056 0.001094 0.002678 0.000105 0.000328 0.000225 0.000153 0.000089 0.000393 0.000110 0.000063 0.005539 0.022706 0.254553 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.311906 0.326192 0.328897 0.331613 0.331154 0.330695 0.311906 0.311906 0.311906 
0.008190 0.007952 0.009612 0.008565 0.008695 0.009418 0.008934 0.009550 0.009083 0.008580 0.008689 0.008896 0.008919 0.008898 0.009941 0.010156 0.009150 0.009155 0.009959 0.009048 0.009557 0.010931 0.014553 0.008073 0.007637 0.008879 0.008460 0.008810 0.007775 0.010302 0.008233 0.008213 0.010142 0.009746 0.012560 0.008706 0.007620 0.009316 0.008732 0.008817 0.009149 0.008900 0.008321 0.008757 0.007973 0.008085 0.007459 0.023933 0.054550 0.302940 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.430898 0.447148 0.447660 0.450726 0.452933 0.452558 0.450033 0.446495 0.443785 
0.000210 0.004137 0.001827 0.000024 0.000012 0.000031 0.001004 0.000805 0.001318 0.000563 0.000666 0.000003 0.000607 0.000224 0.002144 0.001086 0.000530 0.002014 0.002450 0.000023 0.002045 0.000064 0.002403 0.000694 0.000285 0.004597 0.000110 0.001375 0.000128 0.000132 0.001184 0.000803 0.000923 0.000008 0.002581 0.000261 0.001626 0.000238 0.000275 0.000447 0.000966 0.002169 0.000163 0.001513 0.000141 0.000003 0.000281 0.004009 0.015566 0.162097 0.293026 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.317905 0.331884 0.331442 0.334525 0.336870 0.336422 0.336025 0.330690 0.327295 
0.000761 0.002724 0.002393 0.000722 0.000661 0.002150 0.002710 0.002383 0.003565 0.000868 0.001024 0.002327 0.001440 0.004309 0.005045 0.004815 0.002743 0.001350 0.001323 0.000789 0.001746 0.004112 0.003025 0.001275 0.000611 0.002919 0.004265 0.011313 0.006316 0.001451 0.002395 0.002526 0.001966 0.002229 0.002685 0.005283 0.001191 0.001626 0.001252 0.001157 0.000973 0.001947 0.005368 0.006490 0.001004 0.001129 0.001432 0.002715 0.029229 0.100522 0.240994 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.284156 0.296962 0.295912 0.292710 0.298003 0.298156 0.290147 0.291178 0.284635 
0.002978 0.004348 0.003775 0.003590 0.003386 0.006748 0.008879 0.006026 0.004215 0.004370 0.006350 0.005659 0.005792 0.007289 0.009190 0.010191 0.004055 0.003005 0.003278 0.003324 0.004765 0.006855 0.006765 0.003779 0.002756 0.003842 0.006588 0.007700 0.005838 0.005247 0.003842 0.004891 0.007062 0.005526 0.003671 0.005532 0.003410 0.003801 0.003746 0.003907 0.003830 0.004104 0.007818 0.003515 0.003954 0.003506 0.004727 0.004156 0.010471 0.072271 0.203416 0.251578 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.253950 0.255338 0.255338 0.264131 0.263377 0.264853 0.263777 0.263131 0.256173 0.256173 
0.000696 0.001284 0.002634 0.001375 0.001445 0.006175 0.002251 0.003208 0.001217 0.002639 0.005902 0.001461 0.002346 0.001649 0.001331 0.005578 0.006564 0.001825 0.001033 0.001133 0.002426 0.001707 0.002115 0.004672 0.001555 0.001029 0.001074 0.001333 0.001978 0.002520 0.001672 0.001012 0.006749 0.002041 0.002123 0.000993 0.000731 0.002437 0.001545 0.004054 0.001450 0.003448 0.002837 0.001319 0.001059 0.002079 0.002094 0.004869 0.015265 0.074574 0.234692 0.267758 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.281140 0.283350 0.283845 0.283042 0.282945 0.279802 0.291055 0.293473 0.296971 0.295567 0.289430 0.289509 0.286191 
0.003966 0.003578 0.002856 0.002895 0.003103 0.003349 0.006128 0.005544 0.003383 0.003911 0.005899 0.002494 0.003244 0.003026 0.003334 0.007025 0.008174 0.005082 0.006870 0.003299 0.003265 0.006877 0.005060 0.003861 0.004201 0.003718 0.005111 0.004085 0.004161 0.005355 0.208664 0.007259 0.004111 0.006163 0.004766 0.004742 0.003130 0.002730 0.003217 0.003654 0.003821 0.006505 0.005000 0.002947 0.005299 0.004942 0.004413 0.004227 0.046427 0.036945 0.220358 0.234830 0.249480 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.257555 0.259672 0.259672 0.262476 0.258076 0.260719 0.260725 0.272902 0.269916 0.268186 0.267123 0.263407 0.260866 
0.000464 0.000313 0.000245 0.000698 0.000398 0.003124 0.005070 0.001161 0.000237 0.004093 0.000569 0.000806 0.000748 0.001428 0.000245 0.000494 0.000507 0.001488 0.001885 0.000280 0.000189 0.002091 0.004465 0.004480 0.000732 0.000736 0.000312 0.000588 0.000416 0.000382 0.002362 0.001328 0.000165 0.001396 0.000896 0.006511 0.000197 0.001097 0.002170 0.000477 0.000164 0.000532 0.002261 0.000289 0.000647 0.000512 0.004594 0.000398 0.024118 0.049500 0.271436 0.301707 0.326806 0.329868 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.334471 0.336877 0.338369 0.340866 0.341317 0.339431 0.342035 0.358207 0.355192 0.354253 0.342342 0.343201 0.341979 
0.000237 0.000675 0.004386 0.001401 0.000619 0.001943 0.002682 0.001986 0.001042 0.001761 0.008933 0.001956 0.000674 0.000650 0.000449 0.000244 0.003260 0.001519 0.000754 0.004189 0.003014 0.000413 0.002374 0.003122 0.000363 0.000370 0.000421 0.001390 0.003786 0.002125 0.000928 0.000696 0.000749 0.000476 0.000594 0.001381 0.000315 0.000346 0.000885 0.001289 0.000291 0.000649 0.000655 0.000462 0.000583 0.000436 0.000363 0.005381 0.028694 0.023206 0.170502 0.253568 0.283086 0.291837 0.295875 0.297216 0.297125 0.297125 0.297036 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.295875 0.293322 0.293322 0.298265 0.300607 0.301977 0.301838 0.301032 0.303222 0.309488 0.312390 0.306357 0.302411 0.302489 
