0.000244 0.000199 0.000650 0.000209 0.001956 0.000157 0.000115 0.007554 0.004242 0.000576 0.000115 0.000216 0.001363 0.002870 0.002325 0.000735 0.000057 0.000889 0.008628 0.005668 0.000117 0.000091 0.000275 0.000727 0.000870 0.000126 0.001349 0.001072 0.000864 0.003007 0.000690 0.000511 0.000638 0.000633 0.000867 0.001530 0.000934 0.001282 0.002288 0.002004 0.001980 0.002471 0.003853 0.002969 0.002376 0.002240 0.002331 0.000053 0.020199 0.163513 0.317340 0.326763 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 0.321161 
0.001943 0.004413 0.002709 0.003129 0.003040 0.001914 0.001650 0.001703 0.002416 0.002135 0.001176 0.000982 0.001038 0.001410 0.001222 0.000865 0.001126 0.001975 0.006977 0.003065 0.001127 0.001098 0.000460 0.000750 0.000372 0.000283 0.000628 0.001072 0.000603 0.000360 0.000080 0.000214 0.000127 0.000002 0.000107 0.000026 0.000049 0.000625 0.000222 0.000492 0.001365 0.001168 0.002728 0.001842 0.000581 0.001227 0.000992 0.000910 0.010762 0.142621 0.343738 0.356317 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 0.350187 
0.003331 0.001444 0.000530 0.001235 0.002859 0.000043 0.000326 0.000219 0.003505 0.005095 0.000473 0.000117 0.006560 0.008765 0.000173 0.001176 0.004204 0.002498 0.000255 0.000907 0.000725 0.000872 0.000374 0.000272 0.000544 0.000453 0.000264 0.000738 0.001565 0.000790 0.001653 0.002519 0.001683 0.003055 0.002410 0.002097 0.001778 0.002263 0.002639 0.007198 0.004897 0.003381 0.003350 0.003710 0.003654 0.004805 0.005318 0.000092 0.003163 0.063618 0.294361 0.314163 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.321953 0.316994 0.316994 0.312074 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 0.307184 
0.006097 0.001589 0.001381 0.003482 0.004196 0.000376 0.000761 0.000198 0.000644 0.004430 0.000502 0.000461 0.008026 0.005232 0.000853 0.000799 0.003974 0.000918 0.000530 0.000573 0.000496 0.000162 0.000914 0.001033 0.000069 0.000082 0.000045 0.013328 0.013790 0.000189 0.000083 0.000283 0.000754 0.001383 0.002535 0.001115 0.000792 0.001141 0.001401 0.001567 0.001427 0.002614 0.003065 0.001806 0.001930 0.002123 0.003495 0.000049 0.003737 0.045501 0.324054 0.335123 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.346171 0.343606 0.333397 0.335259 0.331914 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 0.328343 
0.003054 0.000668 0.000579 0.001827 0.003706 0.001776 0.001066 0.001183 0.006247 0.002216 0.001150 0.001526 0.001121 0.001484 0.001473 0.001107 0.002349 0.000853 0.000643 0.000715 0.000531 0.000953 0.000942 0.000285 0.000652 0.002610 0.000137 0.003257 0.010784 0.000195 0.000079 0.001615 0.003959 0.000344 0.000704 0.000624 0.001381 0.000390 0.000742 0.000639 0.000640 0.002725 0.003813 0.001081 0.001259 0.002157 0.001686 0.001174 0.003551 0.025893 0.327900 0.348739 0.349347 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.362539 0.364169 0.355737 0.346963 0.346963 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 0.343312 
0.006883 0.003142 0.004082 0.005504 0.011192 0.004323 0.003859 0.004001 0.003917 0.005950 0.005097 0.004557 0.004344 0.004058 0.004530 0.003825 0.003378 0.003573 0.003490 0.003733 0.003576 0.002971 0.004009 0.002941 0.002689 0.003798 0.002215 0.002274 0.000681 0.002421 0.002673 0.000896 0.003240 0.001198 0.000332 0.000964 0.000091 0.001087 0.002474 0.000823 0.000039 0.003170 0.000065 0.000215 0.000053 0.001099 0.000228 0.001302 0.006007 0.020842 0.300107 0.383913 0.382232 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.399642 0.399842 0.389627 0.386038 0.381414 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 0.377585 
0.000845 0.001123 0.001521 0.006570 0.005141 0.001734 0.000130 0.000448 0.000507 0.002538 0.000799 0.000017 0.000028 0.000052 0.000565 0.000777 0.000162 0.000136 0.000175 0.000157 0.000064 0.000534 0.000717 0.003413 0.000076 0.001712 0.000815 0.000318 0.000974 0.020780 0.006902 0.001541 0.001218 0.001636 0.002366 0.001631 0.003074 0.003609 0.003199 0.004331 0.003420 0.004179 0.004716 0.004931 0.004501 0.004158 0.005958 0.004721 0.004352 0.006006 0.196308 0.315563 0.315707 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.333147 0.324751 0.317375 0.320593 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 0.312858 
0.001300 0.000038 0.000156 0.000809 0.000874 0.000009 0.000137 0.000241 0.002521 0.001091 0.000044 0.000028 0.000266 0.000225 0.001179 0.000159 0.000254 0.001317 0.000141 0.000124 0.000105 0.000509 0.000065 0.001517 0.000301 0.001940 0.001146 0.000297 0.001418 0.000849 0.000988 0.001106 0.001168 0.001416 0.004697 0.002744 0.002778 0.003671 0.004408 0.003656 0.004295 0.004505 0.004649 0.004959 0.006130 0.006058 0.006339 0.005260 0.001090 0.004299 0.140996 0.304514 0.314187 0.312726 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.318177 0.318177 0.318177 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 0.313654 
0.000483 0.000548 0.002518 0.000377 0.000113 0.001618 0.002235 0.000331 0.001916 0.000270 0.000213 0.000384 0.000349 0.000175 0.000210 0.000603 0.001166 0.000152 0.000224 0.000206 0.000554 0.000489 0.000705 0.001588 0.000973 0.001015 0.003308 0.001460 0.008241 0.002398 0.002538 0.002667 0.003766 0.003914 0.005272 0.005900 0.006112 0.006939 0.006871 0.006745 0.007524 0.008708 0.009676 0.008428 0.011489 0.010102 0.010147 0.007550 0.002092 0.000791 0.099767 0.270548 0.290462 0.290462 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 0.291356 
0.001086 0.002020 0.006821 0.003558 0.001305 0.001431 0.001243 0.0 0.001320 0.001413 0.001218 0.001023 0.001506 0.002421 0.001181 0.001158 0.000793 0.002653 0.001391 0.001984 0.010770 0.003264 0.003421 0.000099 0.000464 0.000307 0.000976 0.000047 0.006613 0.000220 0.000121 0.000239 0.000689 0.001049 0.002207 0.002447 0.001938 0.001630 0.001787 0.002032 0.002484 0.003224 0.004330 0.007096 0.004475 0.431227 0.004338 0.003152 0.000302 0.003243 0.085995 0.294627 0.332515 0.334979 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 0.335249 
